DATE,RATE
2014-03-24,0.881233
2014-03-23,0.882692
2014-03-22,0.882906
2014-03-21,0.882861
2014-03-20,0.88186
2014-03-19,0.88004
2014-03-18,0.873253
2014-03-17,0.873203
2014-03-16,0.872617
2014-03-15,0.872703
2014-03-14,0.872513
2014-03-13,0.875075
2014-03-12,0.874948
2014-03-11,0.877847
2014-03-10,0.877803
2014-03-09,0.877876
2014-03-08,0.878109
2014-03-07,0.879647
2014-03-06,0.881673
2014-03-05,0.886547
2014-03-04,0.886082
2014-03-03,0.882502
2014-03-02,0.879459
2014-03-01,0.881017
2014-02-28,0.882567
2014-02-27,0.888336
2014-02-26,0.890066
2014-02-25,0.887097
2014-02-24,0.888676
2014-02-23,0.887463
2014-02-22,0.888114
2014-02-21,0.888868
2014-02-20,0.88923
2014-02-19,0.889066
2014-02-18,0.888693
2014-02-17,0.891699
2014-02-16,0.891924
2014-02-15,0.892585
2014-02-14,0.894181
2014-02-13,0.894532
2014-02-12,0.899566
2014-02-11,0.898122
2014-02-10,0.897114
2014-02-09,0.898501
2014-02-08,0.898545
2014-02-07,0.899117
2014-02-06,0.901531
2014-02-05,0.903661
2014-02-04,0.90404
2014-02-03,0.9021
2014-02-02,0.90641
2014-02-01,0.905832
2014-01-31,0.904828
2014-01-30,0.901594
2014-01-29,0.89515
2014-01-28,0.899022
2014-01-27,0.89571
2014-01-26,0.894092
2014-01-25,0.894829
2014-01-24,0.896742
2014-01-23,0.900227
2014-01-22,0.911611
2014-01-21,0.910397
2014-01-20,0.910177
2014-01-19,0.910707
2014-01-18,0.909655
2014-01-17,0.909694
2014-01-16,0.905111
2014-01-15,0.90721
2014-01-14,0.902634
2014-01-13,0.899954
2014-01-12,0.902074
2014-01-11,0.90318
2014-01-10,0.904029
2014-01-09,0.90771
2014-01-08,0.91023
2014-01-07,0.908386
2014-01-06,0.904214
2014-01-05,0.904754
2014-01-04,0.90443
2014-01-03,0.903329
2014-01-02,0.897334
2014-01-01,0.891693
2013-12-31,0.892303
2013-12-30,0.88882
2013-12-29,0.890392
2013-12-28,0.891474
2013-12-27,0.89244
2013-12-26,0.896308
2013-12-25,0.89547
2013-12-24,0.895924
2013-12-23,0.89423
2013-12-22,0.896372
2013-12-21,0.896412
2013-12-20,0.896002
2013-12-19,0.895466
2013-12-18,0.892899
2013-12-17,0.885404
2013-12-16,0.887796
2013-12-15,0.889619
2013-12-14,0.889544
2013-12-13,0.88908
2013-12-12,0.888901
2013-12-11,0.886965
2013-12-10,0.888403
2013-12-09,0.890734
2013-12-08,0.89163
2013-12-07,0.892746
2013-12-06,0.893688
2013-12-05,0.897887
2013-12-04,0.903344
2013-12-03,0.904964
